18.800000,1.094260
18.800000,1.094260
19.600000,1.140820
19.600000,1.140830
18.020000,1.048850
18.020000,1.048860
1.163239,0.086850
2.721440,0.179980
4.310626,0.273080
5.905849,0.366250
7.502441,0.459360
9.101459,0.552490
10.699623,0.645630
12.298128,0.738740
13.898270,0.831870
15.497153,0.925010
17.096147,1.018110
18.696637,1.111290
20.295776,1.204380
21.895658,1.297480
23.495605,1.390660
24.578743,1.423630
23.261599,1.330450
21.662378,1.237360
20.062476,1.144260
18.462654,1.051080
16.863590,0.957970
15.263198,0.864840
13.664337,0.771700
12.064908,0.678600
10.465765,0.585420
8.867670,0.492320
7.269438,0.399220
5.672405,0.306040
4.078477,0.212950
2.490274,0.119810
0.947141,0.026670
18.800000,1.094260
18.800000,1.094260
19.600000,1.140820
19.600000,1.140820
18.020000,1.048860
18.020000,1.048850
0.990568,0.076020
2.537744,0.169110
4.125696,0.262290
5.719714,0.355390
7.316781,0.448540
8.915030,0.541670
10.513813,0.634770
12.112282,0.727910
13.711714,0.821050
15.311265,0.914140
16.910969,1.007320
18.510034,1.100420
20.109857,1.193520
21.709759,1.286710
23.309676,1.379790
24.578048,1.434420
23.446834,1.341240
21.847609,1.248140
20.247702,1.155000
18.647873,1.061850
17.048077,0.968760
15.448397,0.875580
13.849521,0.782480
12.250070,0.689380
10.650893,0.596200
9.052747,0.503100
7.454427,0.410010
5.857220,0.316830
4.262114,0.223730
2.673294,0.130550
1.117795,0.037450
18.800000,1.094260
18.800000,1.094260
19.600000,1.140830
19.600000,1.140820
18.020000,1.048860
18.020000,1.048860
1.163239,0.086840
2.721440,0.179980
4.310626,0.273080
5.905849,0.366260
7.502441,0.459350
9.101459,0.552500
10.699623,0.645640
12.298128,0.738730
13.898270,0.831870
15.497153,0.925010
17.096147,1.018110
18.696637,1.111280
20.295776,1.204390
21.895658,1.297490
23.495605,1.390670
24.578743,1.423630
23.261599,1.330460
21.662378,1.237350
20.062476,1.144250
18.462654,1.051070
16.863590,0.957980
15.263198,0.864840
13.664337,0.771700
12.064908,0.678610
10.465765,0.585420
8.867670,0.492330
7.269438,0.399230
5.672405,0.306050
4.078477,0.212940
2.490274,0.119810
0.947141,0.026670
1.510000,0.124290
9.129798,0.589870
9.131202,0.589950
17.100096,1.055520
17.102169,1.055610
25.089665,1.521220
18.480000,0.124210
18.800000,1.094260
18.800000,1.094250
19.600000,1.140820
19.600000,1.140830
1.510000,0.124290
9.129798,0.589860
9.131202,0.589950
17.100096,1.055520
17.102169,1.055600
25.089665,1.521220
18.480000,0.124210
18.800000,1.094260
18.800000,1.094260
19.600000,1.140820
19.600000,1.140820
1.510000,0.124300
9.129798,0.589870
9.131202,0.589950
17.100096,1.055520
17.102169,1.055600
25.089665,1.521210
18.480000,0.124210
18.800000,1.094260
18.800000,1.094260
19.600000,1.140830
19.600000,1.140820
1.510000,0.124290
9.129798,0.589870
9.131202,0.589950
17.100096,1.055520
17.102169,1.055610
25.089665,1.521220
18.480000,0.124210
18.800000,1.094260
18.800000,1.094260
19.600000,1.140820
19.600000,1.140830
1.510000,0.124300
9.129798,0.589860
9.131202,0.589950
17.100096,1.055520
17.102169,1.055600
25.089665,1.521220
18.480000,0.124220
18.800000,1.094260
18.800000,1.094260
19.600000,1.140820
19.600000,1.140820
1.510000,0.124300
9.129798,0.589870
9.131202,0.589950
17.100096,1.055520
17.102169,1.055600
25.089665,1.521210
18.480000,0.124210
18.800000,1.094260
18.800000,1.094260
19.600000,1.140820
19.600000,1.140820
1.510000,0.124290
9.129798,0.589870
9.131202,0.589950
17.100096,1.055520
17.102169,1.055610
25.089665,1.521220
18.480000,0.124210
18.800000,1.094260
18.800000,1.094260
19.600000,1.140820
19.600000,1.140830
1.510000,0.124300
9.129798,0.589860
9.131202,0.589950
17.100096,1.055520
17.102169,1.055600
25.089665,1.521210
18.480000,0.124220
18.800000,1.094250
